"","iloprost","sirolimus","metformin","fluticasone","ibudilast","resveratrol","leflunomide","pirfenidone","hesperidin","fenofibrate","quercetin","verapamil","modafinil","ivermectin","hydrocortisone","prazosin","tramadol","lidocaine","pentoxifylline","amantadine","fluvoxamine","telmisartan","losartan","propofol","dexamethasone","amlodipine","prednisolone","pioglitazone","budesonide","prednisone","naltrexone","chloroquine","thalidomide","celecoxib","amiodarone","simvastatin","niclosamide","toremifene","quetiapine","tacrolimus","sildenafil","rosuvastatin","dipyridamole","chlorpromazine","ibuprofen","etoposide","fluoxetine","maraviroc","itraconazole","artesunate","fostamatinib","atorvastatin","ribavirin","clopidogrel","methylprednisolone","azithromycin","cyproheptadine","nicotinamide","ebselen","pitavastatin","argatroban","midazolam","famotidine","voriconazole","disulfiram","diphenhydramine","clarithromycin","ritonavir","clofazimine","methotrexate","montelukast","isoquercetin","loratadine","imatinib","nitazoxanide","sitagliptin","tofacitinib","decitabine","rivaroxaban","ruxolitinib","masitinib","lopinavir","doxycycline","aspirin","ganciclovir","mefloquine","amoxicillin","colchicine","hydroxychloroquine","artemisinin","trimetazidine","melatonin","ambrisentan","paracetamol","candesartan","melphalan","enzalutamide","ibrutinib","nintedanib","baricitinib","remdesivir"
"prednisolone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00546850976716384,-0.00924290501620162,1.98004812497258,0.0030765733233209,-0.00175994628178544,1.98193397587718,1.97508657433749,-1.98735771844241,-0.00618298962882657,-0.000429178336618707,1.97758350724572,0.01518289120675,0.000718184922079979,-0.0115950701251666,1.97255822892371,-1.97666636888714,0.00654553527491042,1.99218614467828,-0.0144010497745214,0.0058308096621954,0.0116279406717938,-0.0094856583114421,0.000830357189643416,0.000337564829321679,-1.98772156013882,-1.98663991158998,0.00476853472334737,-1.98071978348976,-1.99348042177671,-1.98197068159169,-0.000780396518247795,0.0133977592177905,-1.96676515437135,1.96761582521542,-1.98898354958932,0.00512183336402894,0.00577612020607454,-1.98768705632658,1.98178294731688,0.0175328922458391,-1.99304773157655,1.96845622958694,-1.98604284152331,0.00750942440314628,0.00631317591655145,0.00638385988086865,1.97785553829305,0.0037379102334032,0.00337020921543363,-0.00112545942253528,1.95823902418409,0.0111596663209348,0.00802160129796259,0.00463287580052807,-1.97569735114709,-0.00604317229165718,-1.97506424690403,1.96795540647265,1.97667081949078,1.95959154716398,0.00381320105864547,0.00448171579947265,-1.98203897760937,0.0124066094411184,1.97922269938159,0.00665121495575938,0.00436089948358287,1.97444867513249,-1.99443383432394,0.0174470626034461,-7.50620527838475e-05,0.0115524518639972,1.97280507370928,0.00754687619497463
"pioglitazone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98662143138391,-0.00190405747533329,-1.98891216305047,0.00636440923035797,1.96974975002045,1.97356413585469,0.011996068632424,-1.98809555686524,-1.99122306021895,1.96261952631497,0.00450945169117489,1.97695786341254,1.97505107452886,-1.98136924197889,0.0135080874538711,-1.98466407456931,1.97978388280168,-1.98944153723217,-0.00277041455601346,1.98847440716926,-1.98715494574453,0.000486218212417233,-1.99108019753885,0.0015551609823361,-1.99487686142223,1.98073861569482,0.00496919503554827,0.00369254315420475,0.00843936395395495,-1.98800068820137,5.3642991004188e-05,-0.00932012973672369,0.00406776534026554,-0.00793257469741082,1.97090234254736,1.98296891312534,1.96831200155404,0.00944947196622903,0.0131805099560111,0.00382485081148931,-0.0117426311860833,-1.98329266413169,-0.00686833410304299,-1.98724124931413,-0.00378829165990546,0.00658418284161011,-1.982830919191,1.98031761299591,0.00762109576336711,0.00253603722682127,1.97853045800665,-1.99520336721395,0.00845076465014671,1.98387978214184,-0.00793339436819485,-0.0130822170612074,1.97549270321851,1.97048635854389,1.96982989895901,-0.00500210928975486,-0.00652297361966336,0.00269380223217264,1.98089042677181,1.98268837047187,0.00216149487550721,1.98977890087407,-0.000420029999156801,-0.000178734063567609,0.0056055375680204,-1.97061472678079,0.0119320088418458,1.95394924937539,0.0272880672563264
"budesonide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00831249164024606,0.0315931947398203,1.99092106235664,-0.0026647043066963,1.97530767270402,1.98444680021804,-1.98883413353896,0.00180033058232887,1.98098810766304,0.00435621097549155,-1.98836765261239,1.98333572716743,0.00425928460491731,-0.00786677446806261,-0.0053288562672682,0.0178903729868293,0.00342088887965641,1.98662592773829,0.00452739075549247,-0.015690628002156,-1.98603733452289,-1.9830152401358,-1.97670534140002,0.00393000994276604,0.0061533337905193,1.97173655560595,-1.98686189083953,1.99019625729543,1.99077500114684,-0.00608714605556371,-0.00641567353281314,1.98492747477104,0.00106214330934074,-1.98004977423919,1.97164943143105,0.0112695891352017,1.97332715366998,-0.00152960071366359,0.0070216118296953,0.00612761221597879,-1.97937229066864,1.97371161646011,0.000226995603316182,-1.99507232868124,0.00560905171224235,-1.98750126480519,1.9905166066391,1.98242562244386,-1.98162106290225,1.97706968778102,-1.99049282364302,0.00541340553468617,0.00101041211361852,1.97632543496772,-0.00244754518100931,0.0117352604112252,0.00865398188543209,-0.00417272409704261,1.99480440596682,1.97992724735076,0.00326892253002919,1.98371235551196,1.97709728035557,-0.000951554583545122,-0.00622680827169098,-1.97221105184586,0.00942627338670698,1.97944687029214,0.0150157573509155,-1.9768715722619,0.0113941296162289,1.98041063997953
"prednisone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98848516362133,0.0120603654280361,1.97546832359592,1.98527740050111,0.00488198956707131,-1.98547515781468,-0.00298565548958896,1.98046573689747,0.016690611238191,1.9929736340073,-1.97604561828577,0.0063425378121158,1.98969523930793,0.00350245536273786,1.97351508115313,-0.00164588384694786,-1.97725101423276,1.98237732341671,-0.0015085958230624,0.00611852261799617,-1.97837530937382,-1.99496598074583,-1.99069540205451,0.020868060007883,-0.00444686971758368,0.00493881887866943,0.00885075229066068,1.96279090557571,1.972739131993,0.0128177468955478,0.00692678788420398,0.00875546127761984,-0.00310702310810207,-0.0247246866986077,1.97556377884914,-0.00977406362466759,1.96854076903413,0.00398934978779675,-0.00110714106228182,-1.99052618443201,0.000245057250548686,0.00187947394587507,0.00660861603025609,1.9767014099507,0.0013228748953461,-1.96410422522824,-0.00207433454995976,1.99186649387542,-1.97588258586374,1.98490576557036,-1.97922793464333,1.98226776546936,-1.97607788665462,0.0096751712230092,-0.00164610541549837,1.98477034113716,-1.96976305861743,1.98548022599189,0.0030006845526126,-1.98330471724012,-1.99097306529667,1.97840307209909,-1.98714001856485,-0.000508977281532319,1.96253399838494,0.0113905846709337,0.00778948290784376,-0.0103483307623149,1.98799422736569,1.95448645683816,0.00615984762771704
"naltrexone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98362487865915,1.97247898417391,-1.97798847431275,1.98684262627855,-1.99682271183378,0.00376800559155577,0.00217167839254173,-0.0310603570525376,0.00294337555170676,0.00528212184823307,-1.99018530127407,-1.9873567397873,-1.9917356003653,1.98506669556211,-1.99526454837125,0.00392545257141219,-1.95657198563192,1.95844380317449,0.00237500001225899,0.00261588129250312,-1.99588609841885,-0.00414050445819392,-1.98815447726421,-1.97661472449321,0.00213977604525761,0.000788200066975775,0.000941176900266183,-1.98064007916878,-1.99248571098274,0.00258666340042191,-1.99216020371825,-0.0056714192962144,-1.9761504657779,0.0077035265157307,0.000732927317508847,0.00673680753488171,-1.99388468212337,0.0102756443520474,0.0152062181504318,-1.97970278050875,-1.98698657068733,-1.99474056025676,0.00119638611485828,0.00884674206957148,-1.98326684621915,1.98165351347096,-0.00322996451007385,-1.98653413938743,0.00832644211621347,-1.98603851973377,-1.97851639089221,0.0129290278315077,0.000413845153754866,0.00541618695387347,1.974356891917,1.9728870504398,-1.993674876571,-1.9777860441011,-1.98966884066273,-1.98285931223481,1.97756041881519,-1.98587907749701,0.0015576327002067,0.000521397014085268,-1.99151084341524,-0.00758967507895536,0.00282040477450918,-1.97594265501892,0.0264706038922715,1.98250634851644
"chloroquine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00300708024388596,1.9780489809725,-0.00666374687249793,-1.98190073712282,0.00146467944359718,1.9811028057522,0.00159644981519869,1.97146441291668,1.98143368196233,-1.98078233454777,0.0159056578689521,1.9895415281523,1.97449665806516,1.99043562402257,0.00726751879282017,0.00673827739263178,1.98707340297936,-1.98486840685351,-1.98688222445272,1.98601224857726,1.97344437116705,-1.98052752059134,1.98655018939058,-1.9706492830226,-0.00427501056208401,1.97702325593556,1.96504769476289,0.00191271277783867,-1.9785829721116,0.00206086172910813,0.00384133385593866,-1.97810345123837,1.97952701874689,0.0320868449863694,0.00240165437453921,-1.98428531423422,-0.000351447067486688,0.0122220882958902,-1.98439742765702,0.00110809929915157,-0.00198454647923052,-1.98901530247635,0.00255637356005589,1.98045298331483,-0.00418049116759667,1.98564788176491,1.96549528878755,-1.98724285442823,-1.9745815421453,-1.98392908378057,1.97714393055628,1.98572793917999,1.98675136351928,1.96191681133968,1.98278707214138,-0.00845589999600738,1.98470026008124,0.00865720867342357,-1.98883649716509,0.0135279041315159,0.000445197525686614,1.95912089310329,1.97863488501382,1.98713459196922,1.99327584150208,0.00779201698869203,0.00285490338881822,0.01424726982721,0.0124612685748487
"thalidomide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97532788342707,0.00782364464150564,5.85950823406289e-05,0.00178763995581299,1.97651770416075,-0.000265558252065312,8.14959268529147e-05,1.95452416616748,0.0010323839324583,1.98089885164597,1.97444235085879,-0.00559708272234516,1.98218159071815,-1.96646032416384,0.00617056835285801,0.0134190747203728,1.98522154204422,-1.98547322842068,0.0032234088452231,0.00859234514913776,0.00465165359387487,1.95905103481547,0.0141590465071556,0.0255591070374348,0.0052900051487571,0.0057002271006461,1.99114042703742,0.0112131373639756,0.00538787399813256,0.0182425149769124,0.000487548392151371,-0.00483819842851574,-0.00209101908145892,1.9891367599061,0.00865222249581643,0.00458961492393029,0.00269693364576551,1.98699539249167,1.98659077728909,0.0114171490560966,-0.0126121268594216,-0.00398207772892045,1.97943445305745,0.0138281624627425,0.00211223623918544,0.00559089230356968,-1.98933580474869,1.98706349021915,1.98666389193701,1.98855350156354,1.97969197611579,1.98295931365472,1.9831752676591,1.97384216780544,0.00853255051780566,1.97961631768058,1.99320928586706,1.98916950554371,1.9806464211091,0.0145210960921558,1.98264181987429,1.95164364809395,-0.00562556865935082,1.97358007030065,1.97436534663111,0.00673835025421765,1.97926139411081,1.99121527703443
"celecoxib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95468473996057,-0.00535871673491428,-1.97566103650457,1.98539107672646,-1.98062560053422,0.0215322230776753,1.97846524510076,-1.98024569968955,1.96353074842161,-1.98737690118766,1.98284925635794,-1.97277528404238,-0.001394549551061,0.00684890281836747,-1.97063113249412,-0.00928640081939802,0.0111393080644923,0.0158295574241156,0.00446898059865564,0.0119415557382327,1.96650170750608,1.96927703265874,0.00651072193306323,0.00546732675603556,1.97063241976686,-1.97385989902705,0.00841614392373313,-1.97301168948879,1.99223088624096,1.9900561011747,1.98564642256869,1.97912328038712,1.98606554390769,0.0121879994091786,1.98324591159716,-1.98123183391191,-0.000126393415556869,-0.00808963790676454,-1.97846683379344,0.000555251899008291,-1.9851883779751,1.98993521345818,1.97555692464256,-0.000915772754157107,0.0137550859146591,-0.00266718386012277,1.97952505606207,1.97666533760488,1.97539101380231,1.98323900370983,1.96164214002053,1.97340258402254,1.97794309655782,0.0044249715949406,0.013811243553454,0.000429320818477352,-1.99496054673855,0.00979893553054234,0.011595006813762,0.00724914007508093,-0.00205160658533632,-1.98734747636263,0.00368793829279235,1.9831704313369,0.00710302416081909,-0.00919581366737798,1.97726866556546
"amiodarone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0174236891344703,0.0165048030005019,-0.00566623901721452,-1.98136570108412,1.99164436550516,1.97879563367681,0.00839737195135515,0.00845624826817126,1.98210158963751,-0.00859082725113169,-1.98482676549136,0.00930697367923006,1.97799933731973,1.96852996710773,0.00340246949721268,0.00990092136941567,-1.98814583922688,0.0177663204917217,0.00977074832533775,1.97001345424506,1.98458377358944,1.98108850375097,-1.99524664618872,-1.98656657123848,-1.97866318985882,-0.000159338950100119,-0.000516124249746897,1.98456397214405,0.00346409521947388,1.97930854495315,1.9909077827401,1.96351571929219,-0.00372010219474539,-0.00161598533687268,-1.98720110859609,1.98092017029116,3.63815733842587e-05,1.99058834952122,-0.010259576694127,1.97326029442748,1.98617079276962,-0.000496058770203311,-1.98241391686376,1.97980398097099,0.00293139360038097,1.97789750510339,0.00767122503326423,0.00334487309500187,1.97532465718922,1.98080589693826,1.96531946364196,-0.00545267276606354,0.000402499026085801,0.010094567002105,5.89990470213353e-05,-1.98923217560384,-0.000979865438671568,-1.98494489578556,0.000679429238893858,1.97735852238146,0.00359138896018751,0.00387590474820154,1.96958788893151,1.96405909118264,1.98126596372118,0.0116560796022152
"simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97335375859697,-0.00327264534541094,0.00242336859137493,0.00403774389306077,1.98085090504116,1.95888049998976,-1.98099805622798,0.00418978379106572,1.97940234603099,-0.00358869896905289,0.0158884848162205,0.00400366845181921,-1.9735046285567,0.00791489715096372,1.96727650630583,1.93949260321883,-1.9830373084493,1.99133144423306,0.000720919683156684,0.00600909702806096,4.55975120231544e-05,1.98749691034785,0.00335858510267917,-0.00461686936335237,-1.96899764776793,-1.98250573051408,-1.96503249499986,0.00723293594376551,0.00363313116550645,-1.97536228725599,-1.98918666990557,0.00547650773668351,1.99370914516266,-1.98761832167776,0.0209807443865805,-0.0123869501060956,-1.98671164042003,-0.00347426388262162,-0.00856108866289795,0.00238776574849731,1.99052109335138,1.98095822827335,-1.97978996652507,-0.00695028664435193,-0.000736171669662777,-0.00205365653139111,-0.00280197852325026,1.98709646944211,0.00514433797587732,1.97971555326216,0.00327790934648509,-1.98706129377396,1.98878959437737,0.0045185401493324,-0.00620738373612884,0.00355575888242565,1.98545107761428,0.0126807232774839,0.0104096419571977,-1.97425809619372,-0.000360515311777942,-1.98627840470747,0.00104379923941245,1.9741175742742,-0.00834790214229419
"niclosamide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00420041827784046,1.98537186729076,-0.000729612974954108,0.00116201326003884,-0.00230733151245677,-0.003315691911422,-0.0144397681288179,-1.97572220526453,-1.98816249447995,0.00364764398290074,-1.98731640808536,0.00555265349223921,-1.97528190302017,0.00223764011416339,-0.00502077605945028,-1.98424382318738,-1.98030181582465,-1.98123502398431,0.00435671012230987,-0.00398259082441621,-1.98628241191358,-1.98779328651752,-1.98391811084241,-1.98446525700874,-1.98469576818087,0.014368316369307,0.0033688053080253,-0.00415076233412992,0.0194277703045873,-1.98650320254519,0.00143559499352097,1.95513159788477,-1.98689891511184,-1.96731990994786,-1.98754983983885,0.0143278397461493,-0.00485379808695507,-0.00611060712938183,0.00422371685231493,-1.98284249583366,0.00654790855153842,1.97789701618789,0.00112597182882801,-1.98158463364885,-1.98963677898679,-1.98403557763319,-1.98951118830196,1.98254080372675,0.000803915762896401,-1.97830091114781,-1.97655742250414,1.98544176734434,0.00727760855799908,-0.00183285705148517,1.97275497614469,0.00502041412590049,0.0052830368171668,0.00581593751742615,0.00435699101266074,0.00756962186404342,-1.99147093406064,-0.00192453853425312,1.99084505574184,1.97482226803783
"toremifene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000939067160527163,-0.00172073281629359,1.969396030702,-0.00331470389417798,1.96970861801085,0.00137132374554916,1.98403272626722,-1.97929494208156,0.0143586657632079,1.98510641081668,-0.0114221496792526,1.9805324044133,-1.99175237074514,-0.00469423809851144,-1.98973830524451,-1.97615152279301,1.98439982918819,1.98486711772822,1.98554833463578,-1.98555492158851,-0.00367214869193111,-0.00767893766177619,0.0068334099862013,-1.98471262630872,1.97856404262844,0.00231736961793028,1.96680334814602,-0.0144014867190814,1.97373740245908,-0.000962785994241822,0.0143847741016332,-1.98265860240249,1.97319659800279,-1.98492732358561,0.00500905483372716,-0.0027825294634144,1.98191193861763,1.98319060070067,1.97539334052642,-1.98580592521889,1.98435448503419,0.000895199891466913,1.97726090726211,0.0112346675944128,1.9801655495728,1.97376337416385,1.93681954009901,1.97149917713574,1.95829039204461,1.97970117773414,-0.00258892219859008,0.00488482714493732,1.9836038346312,1.98813656674253,1.98229049459967,1.97152737036754,1.98611786869901,-1.98593242155886,-1.98289258619391,1.97822212924984,-0.0129475123501895,1.95359075238041,1.96935727906791
"quetiapine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00221384565463678,-0.0041801755855031,0.00389637080697525,-0.00036549873127012,1.97358716821545,0.00381497793310437,1.97168444941564,0.00431018645924275,0.0102496447192939,0.00655766183775808,-1.98030644888987,-1.99097054101572,-1.98639319071555,-1.97614589306575,0.0178609267680204,0.000137168781032981,-0.00475884416341255,-1.98097022865976,-1.99066470184822,-1.97447768547785,1.98268962355734,0.00160974904011468,-0.0117771683787656,1.97447568932972,1.96932444329717,-1.97893098709267,1.95723960853565,0.00681822378003261,-1.98543072953494,1.97940832620036,1.98405290445474,1.97917140106933,-0.00207979463227281,1.98157245515248,1.98220408505024,1.98853668105364,0.00222651410358177,0.00964247534608098,1.96428291645779,-1.98817894793292,0.00742633407904492,-1.99083166377578,-1.99222226133216,0.00262109412006528,-0.00259051753317652,1.9701265625932,0.0111373692471464,1.97680420452525,-0.00169459904324687,0.00122371991865988,0.00194446327778786,1.98335321711116,0.00620272029309044,1.95643492063396,1.97792035764473,1.98691335034471,-1.98791200820742,0.00203613209003417,0.0148222211078942,-0.00483138265602023,1.97165083767733,1.97509023320216
"tacrolimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000968420382698731,-0.000512407151174621,0.0127986755767912,0.00131008384437536,1.9797071662446,-1.99077025479635,1.97761686946762,0.00779821538227643,-0.00889983630697033,1.98377312655721,-1.99474023618521,0.0064096423761012,0.00750696880522661,-0.0146437479046879,0.000830592422548015,1.98618622291944,0.00193767390663035,-1.98502096619986,0.00933309528685577,0.0130843057432298,1.97835626150502,0.00589301058155645,-0.00121348544041311,0.00539611055701805,-1.96615864310887,0.018277777504258,0.00267061819361381,1.9729256311317,-0.00249638562463816,-0.00653392204614833,0.00302822616319764,-1.97985420692133,0.0180772635262851,-1.98526060932741,0.00506291180473806,-0.000924979791915415,-1.9665248861934,-0.0139161261009477,1.99245015458305,-0.0138205425849462,1.98053301411316,1.98324333716215,-1.98111236896849,-0.00663514381116825,1.9868531444577,1.97486190542567,0.0159748646627971,-1.9822019871847,0.0075008238399018,0.0190078347219564,0.00242059048004195,0.00218271733159225,0.000991476051804607,0.00721370019395617,0.000384412551139079,1.98080497869633,-0.000513421985577356,-1.99047926348912,0.00123908372622072,1.96307387715634,-0.00431880945247154
"sildenafil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97504955589534,0.0148212106855902,-0.00686623107719142,1.96710105602267,-1.99031357478159,-1.97230776574246,0.00598807403066903,1.97944097544292,0.00446858345552492,-1.98374697002216,0.0156401098239396,0.00818916917272206,1.97514029818427,1.96363972053074,0.00745286794492683,0.00722192650519904,1.97122489824612,1.96714351588831,0.00321424939140291,0.0135587356779151,-0.000228235322581982,0.00586850167795294,1.98654796128038,0.00856128633945497,0.00185154666932086,-0.00330788814331417,1.97824411844386,0.00348550480683874,-1.98820486566411,-1.97078342069237,-2.31791509885948e-06,0.0131099459255454,0.0140754014785531,-1.98904384798264,1.97598416770527,1.98118599938245,-0.0168989591133474,1.98260655562521,0.0078791224502216,1.97607061635263,1.97786315052037,0.000858220219806083,1.96984761925656,0.00341292342766508,0.0187911263848856,1.96884406132553,0.00166657185433194,0.0268816436410649,-0.0097903826300888,-0.000201410393705581,0.0107969052271285,-0.00302850303179447,-0.00553522019163233,0.0085520679964477,0.011683356563608,0.000266733687041554,-1.9718866321304,0.00814639042735299,0.0241880767844814,0.00686041885325328
"rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000482880599566582,1.98064021555328,0.00288392599677612,-0.000484684016873405,-1.97811900386921,1.98757456990611,-1.97492604687438,-1.96843672446719,-1.96563714135975,0.037974980508518,-1.98886956685025,0.00514218734041527,0.00607675835880384,0.00158449499195334,-1.98323032189198,1.98619852521436,-1.98352915148755,-0.000500709014364276,1.99125464335741,0.00578255127310601,1.98185698894098,1.971449879388,0.0085161533937973,-1.97742143746137,-1.98881791894213,-1.97346342551364,1.9869409883044,-0.00419795616366181,1.98573573557603,0.00162233798579303,-0.00264687389126683,0.00107008408459419,0.0137541672994691,-1.99374656898625,-1.98458792602488,-0.0103596329673354,-1.98207479955331,1.98653002225675,0.0138280855349316,-1.98211145103607,-1.99189847215233,0.00889049011032772,0.00592724134033173,0.00789014283305323,0.00746121547283651,-1.98783722106469,1.98795197637976,0.00322015501584216,-1.9811135160519,-0.0015505280410486,0.00532628837644933,0.00188789685534652,0.00312183791629927,1.97319098842679,1.96726239260258,0.00582991022017965,1.9877865251706,1.97399952634785,1.97253250716566
"dipyridamole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057523276502176,0.00802460743421973,0.0037517255692443,-0.00113777781711621,1.94699942943437,0.00526543322515882,0.00419109775496662,0.00445060504171768,-0.00378150966713287,0.00484641589257517,0.00346874613823145,-0.000680579550207505,0.00484048019344485,1.98164449243319,0.00196638612691646,1.97993968927419,-0.00688625102852003,-1.98556737866242,-0.00922887417339513,-0.00161460833860638,1.98252013609102,1.97845139937707,1.98416969454972,1.95547891545259,-0.00214843811882826,-1.97025670354325,-0.00296103340319442,0.0151973079623421,-1.99380892067432,-1.99164373765501,-1.98507528299589,0.0149258265310352,-1.98259664860101,1.9897191898128,-0.00143457093003707,1.9743339944304,-0.000326435803825409,-0.00989116602801909,-1.9656744031731,0.00578439117340623,0.00269185220288348,1.98125025166541,1.98931219922814,1.97190827528233,-1.99203592698954,0.0102232819726564,-0.000338396700347521,1.97937087158506,1.97150195433572,-0.00132993167774631,1.9768539313876,0.0137924337291038,0.0149209403803704,0.000380506663890223,-0.0178853914312972,-0.00352909353327424,1.96157686826461,0.00562286699431525
"chlorpromazine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9854344823249,-1.99338080112195,0.0143476947465787,-0.000756330244590875,-1.98555531580791,-1.97933170741665,-1.98153593152871,-1.99460766012031,-0.00799548821061724,-1.99385590695129,-1.99054738315078,0.00860546124296624,-1.96553594220914,-1.98649718156682,0.00500354877542497,1.97625045082738,-0.000623353126190884,-1.98001845813586,0.0108730231867157,1.990031311844,-1.97404118820663,1.98495292905959,0.000840268051147564,-1.98626839610644,1.99000752198212,-1.99368976772949,-0.00875214130524471,0.000185664946670161,1.9738355612236,-0.000305517427760194,-0.00876583841858614,-1.98652304979012,1.97025810167531,-0.00703161626762216,0.00650205228009904,0.000416131601792769,1.97604126749265,0.00536641346019384,0.00184415348494504,-0.00726193092742466,-1.97787672917858,0.00378339428638108,-0.00399308178732072,-0.00079821989930895,-1.9983180545173,-0.00907035730359507,0.00744031880783169,0.00735647665665795,-0.000272977249787032,-1.98997402210533,1.97811082612956,-1.99138832160581,-1.99051490203764,-0.000896767355184069,-1.98574422316487,-1.9708197818231,1.98425444193434
"ibuprofen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00568305449247852,-0.00952152029671849,-0.00432161964079902,0.000745805051173942,-0.00469746792326708,-1.98461577843187,0.00678540344054346,1.97714868711218,1.97672738422871,1.97776096335021,0.00835550150015385,1.97999726800235,-0.00212817700042367,1.9608502274348,-0.00480268194227329,7.87727033564334e-05,1.97512233468306,-0.00183746815222452,0.0102611587356334,0.00663434705694677,0.0180234795063834,1.97869142899687,-0.00353168112620472,0.0109947694891915,0.00456996802631515,-1.97339278324135,-1.97861776780286,1.97420721409671,0.00260049353103398,0.00266712223880017,1.98510540817565,1.97378620778044,0.00110813520298103,1.98292061614512,1.98539397794335,1.97642303372383,0.0107278843815498,-1.98033532516205,1.96632460359862,-0.00414590634838297,-1.97868103697862,1.97408843654159,-1.97977242670963,0.0126536684304953,-1.98719764028697,0.0002854840313532,0.00790673265159947,0.00212131223503043,-1.97482686215073,-1.9708431724476,-1.98391738062843,-0.0136996839682211,1.98213382009771,1.98850903033753,0.0394377882232794,1.96818184032741
